day,population,treatment,indiv,flask,species,bbch.t,percent.t,count.t,bbch.l,percent.l,bbch2.l,percent2.l,bbch3.l,percent3.l,bud.count,flowering,bbch4.t,percent4.t,Final.percent,Final.percent,
27,mp,HC_HP_LF,2,33,corsto,15,100,5,NA,NA,NA,NA,NA,NA,4,NA,,,,,
27,mp,HC_HP_LF,3,33,loninv,3,100,4,3,20,1,80,NA,NA,10,NA,NA,NA,,,
27,mp,HC_HP_LF,6,33,shecan,3,100,1,7,20,3,80,NA,NA,NA,y,NA,NA,,,
27,mp,HC_HP_LF,9,33,vibedu,11,25,4,11,20,10,5,3,75,15,NA,10,50,,,
27,sm,HC_HP_LF, onion E,33,popbal,9,100,1,7,25,3,75,NA,NA,4,NA,NA,NA,,,
27,sm,HC_HP_LF,,33,spipyr,15,100,NA,17,15,11,30,7,45,7,NA,NA,NA,,,
27,sm,HC_HP_LF,,33,symalb,NA,NA,NA,3,40,1,60,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,,33,symalb,NA,NA,NA,9,20,7,50,0,10,20,NA,NA,NA,,,
27,mp,HC_HP_LF,4,34,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,3,34,riblac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,,34,spibet,9,100,1,9,100,NA,NA,NA,NA,1,NA,NA,NA,,,
27,mp,HC_HP_LF,,34,spipyr,11,100,1,11,50,9,50,NA,NA,2,NA,NA,NA,,,
27,sm,HC_HP_LF, D,34,riblac,15,100,1,15,5,11,5,9,25,20,NA,NA,NA,,,
27,sm,HC_HP_LF,12,34,sorsco,11,100,1,11,100,NA,NA,NA,NA,1,NA,NA,NA,,,
27,sm,HC_HP_LF,,34,spipyr,11,100,2,11,30,10,10,3,45,14,NA,NA,NA,,,
27,sm,HC_HP_LF,,34,symalb,NA,NA,NA,3,50,3,30,1,20,13,NA,NA,NA,,,
27,mp,HC_HP_LF,10,35,loninv,10,100,1,7,40,3,60,NA,NA,8,NA,NA,NA,,,
27,mp,HC_HP_LF,Atml,35,loninv,17,60,5,0,100,NA,NA,NA,NA,9,NA,11,20,,,
27,mp,HC_HP_LF,,35,sorsco,11,30,3,NA,NA,NA,NA,NA,NA,NA,NA,7,35,,,
27,mp,HC_HP_LF,,35,vacmem,1,100,NA,11,10,10,15,7,5,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,10,35,alnvir,7,100,1,7,100,NA,NA,NA,NA,7,NA,NA,NA,,,
27,sm,HC_HP_LF,6,35,riblac,3,100,8,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, A25,35,spibet,10,100,1,15,5,11,15,3,30,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,5,36,corsto,10,100,1,9,50,0,50,NA,NA,4,NA,NA,NA,,,
27,mp,HC_HP_LF,9,36,corsto,15,100,4,10,100,,,,,6,y,NA,NA,,,
27,mp,HC_HP_LF,6,36,popbal,3,100,4,10,100,NA,NA,NA,NA,1,NA,NA,NA,,,
27,mp,HC_HP_LF,12,36,vibedu,3,100,1,11,30,10,35,3,35,6,NA,NA,NA,,,
27,sm,HC_HP_LF,5,36,amealn,10,75,4,10,55,9,10,7,15,30,NA,9,25,,,
27,sm,HC_HP_LF,12,36,sorsco,15,60,5,7,25,1,75,NA,NA,4,NA,10,20,,,
27,sm,HC_HP_LF, b28,36,spipyr,10,100,1,10,20,3,10,1,70,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, b30,36,spipyr,1,100,2,9,5,3,5,1,90,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,4,37,acegla,7,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,7,37,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,10,37,loninv,11,50,4,9,30,3,30,1,55,6,NA,10,50,,,
27,mp,HC_HP_LF,1,37,symalb,NA,NA,NA,15,20,11,20,9,20,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,7,37,amealn,11,100,1,11,15,10,75,3,10,8,NA,NA,NA,,,
27,sm,HC_HP_LF,8,37,poptre,7,10,10,1,100,NA,NA,NA,NA,NA,NA,3,90,,,
27,sm,HC_HP_LF,10,37,shecan,7,50,2,7,50,3,50,,NA,NA,y,3,50,,,
27,sm,HC_HP_LF, A,37,vibedu,15,75,4,15,40,11,20,7,20,15,y,7,25,,,
27,mp,HC_HP_LF,4,38,loninv,3,100,1,3,50,1,50,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,tml,38,rubpar,1,100,NA,9,35,7,35,3,30,3,NA,NA,NA,,,
27,mp,HC_HP_LF,tml,38,spibet,11,100,1,9,25,3,25,1,50,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,A,38,vacmem,3,100,1,7,5,3,20,1,75,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,5,38,alninc,7,100,2,7,20,3,80,NA,NA,10,NA,NA,NA,,,
27,sm,HC_HP_LF,19,38,alnvir,1,100,3,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,11,38,riblac,10,25,4,15,5,11,5,9,20,NA,NA,9,25,,,
27,sm,HC_HP_LF,12,38,riblac,10,15,1,7,25,3,75,NA,NA,NA,NA,9,15,,,
27,mp,HC_HP_LF,3,39,alninc,3,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,4,39,amealn,10,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,,39,spibet,1,100,NA,11,50,10,30,7,20,6,NA,NA,NA,,lon inv term: 11 -2 ,
27,mp,HC_HP_LF,12,39,vibedu,15,100,1,15,30,10,15,3,55,6,NA,NA,NA,,,
27,sm,HC_HP_LF,10,39,loninv,1,100,NA,15,10,11,10,9,50,8,NA,NA,NA,,,
27,sm,HC_HP_LF,,39,rubpar,11,30,3,11,10,9,20,7,10,10,NA,10,30,,,
27,sm,HC_HP_LF,,39,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,,39,symalb,NA,NA,NA,9,50,7,15,3,15,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,4,40,acegla,7,100,1,3,100,NA,NA,NA,NA,8,NA,NA,NA,,,
27,mp,HC_HP_LF,6,40,acegla,7,100,5,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,1,40,rhoalb,11,75,8,1,100,NA,NA,NA,NA,NA,NA,9,25,,,
27,mp,HC_HP_LF,6,40,rhoalb,17,30,3,7,75,1,25,NA,NA,NA,NA,10,70,,,
27,sm,HC_HP_LF,1,40,alninc,17,100,1,10,60,9,20,7,20,5,NA,NA,NA,,,
27,sm,HC_HP_LF,1,40,alnvir,7,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, A14,40,spibet,9,100,1,9,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, oc21,40,vacmem,3,100,NA,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,5,1,alninc,9,100,1,11,15,7,45,3,40,6,NA,NA,NA,,,
27,mp,HC_LP_HF,4,1,rhoalb,11,60,5,9,20,7,10,3,70,10,NA,9,40,,,
27,mp,HC_LP_HF,,1,spibet,10,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,w/1,1,symalb,NA,NA,NA,15,30,11,5,9,10,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,3,1,menfer,3,100,10,1,20,0,80,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,11,1,shecan,11,100,1,11,70,9,25,3,5,NA,y,NA,NA,,,
27,sm,HC_LP_HF,,1,spipyr,17,100,1,15,25,10,50,NA,NA,4,NA,NA,NA,,,
27,sm,HC_LP_HF,3,1,vibedu,17,30,3,17,25,11,10,9,25,12,y,11,30,,,
27,mp,HC_LP_HF,3,2,alninc,11,50,2,15,15,11,30,9,15,6,NA,9,50,,,
27,mp,HC_LP_HF,7,2,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,Aski,2,poptre,3,100,7,15,20,3,80,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,12,2,vibedu,3,100,1,15,45,3,55,,,9,y,NA,NA,,,
27,sm,HC_LP_HF,13,2,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,,2,spipyr,17,50,2,15,30,10,10,9,10,NA,NA,7,50,,,
27,sm,HC_LP_HF,9,2,symalb,NA,NA,NA,17,5,11,10,10,5,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,A,3,menfer,0,100,NA,7,5,3,30,0,65,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,5,3,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,11,3,rhoalb,11,50,2,9,20,3,80,NA,NA,5,NA,10,50,,,
27,mp,HC_LP_HF,A,3,vacmem,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,9,3,loninv,7,100,NA,17,10,15,10,10,10,10,NA,NA,NA,,,
27,sm,HC_LP_HF,10,3,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,,3,shecan,9,30,10,10,15,9,30,7,15,NA,y,7,35,,,
27,sm,HC_LP_HF,straight,3,sorsco,15,50,2,0,100,NA,NA,NA,NA,NA,NA,1,50,,,
27,sm,HC_LP_HF,,3,sorsco,15,50,2,0,100,NA,NA,NA,NA,NA,NA,11,50,,,
27,mp,HC_LP_HF,5,4,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,2,4,rubpar,1,100,NA,10,50,3,50,NA,NA,4,NA,NA,NA,,,
27,mp,HC_LP_HF,2,4,popbal,15,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,3,4,riblac,1,100,4,9,5,7,5,3,50,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,10,4,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,7,4,amealn,11,30,3,10,30,9,45,7,25,6,NA,9,70,,,
27,sm,HC_LP_HF, cl,4,rubpar,15,100,1,9,25,7,75,,,NA,NA,NA,NA,,,
27,sm,HC_LP_HF, Oc21,4,vacmem,10,10,NA,11,35,10,5,9,5,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,5,5,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,3,5,riblac,1,100,NA,7,5,3,95,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,2,5,samrac,10,50,2,7,50,3,50,NA,NA,NA,NA,3,50,,,
27,mp,HC_LP_HF,,5,spipyr,15,100,1,11,25,10,50,7,25,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,14,5,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,missing,
27,sm,HC_LP_HF,5,5,loninv,1,100,NA,11,40,10,15,7,40,8,NA,NA,NA,,,
27,sm,HC_LP_HF, A8,5,spibet,15,100,1,10,20,3,80,NA,NA,5,NA,NA,NA,,,
27,sm,HC_LP_HF,10,5,vacmem,17,10,NA,17,20,11,10,10,5,NA,y,NA,NA,,,
27,mp,HC_LP_HF,11,6,acegla,9,15,11,7,15,3,85,NA,NA,8,NA,3,85,,,
27,mp,HC_LP_HF,7,6,menfer,1,100,NA,9,10,7,50,3,40,18,NA,NA,NA,,,
27,mp,HC_LP_HF,10,6,samrac,11,50,2,11,50,9,50,NA,NA,NA,NA,9,50,,,
27,mp,HC_LP_HF,3,6,sorsco,15,15,8,NA,NA,NA,NA,NA,NA,NA,NA,10,25,,,
27,sm,HC_LP_HF,6,6,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,11,6,betpap,15,100,NA,10,70,9,30,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,5,6,vibedu,17,60,5,15,10,11,30,9,10,18,y,15,20,,,
27,sm,HC_LP_HF,6,6,vibedu,17,50,6,17,10,11,10,3,80,18,NA,3,50,,,
27,mp,HC_LP_HF,10,7,riblac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,12,7,sorsco,15,50,2,NA,NA,NA,NA,NA,NA,NA,NA,9,50,,,
27,mp,HC_LP_HF,LL,7,symalb,NA,NA,NA,15,5,11,30,10,10,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,wjt,7,vacmem,15,100,NA,11,25,9,5,3,25,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,6,7,amealn,10,50,2,10,45,9,40,7,25,16,NA,9,50,,,
27,sm,HC_LP_HF,10,7,corsto,17,100,1,15,15,11,30,3,40,6,NA,NA,NA,,,
27,sm,HC_LP_HF,5,7,popbal,7,20,5,3,100,NA,NA,NA,NA,2,NA,3,80,,,
27,sm,HC_LP_HF,12,7,sorsco,15,100,NA,15,50,11,50,NA,NA,2,NA,NA,NA,,,
27,mp,HC_LP_HF,1,8,corsto,11,60,5,10,50,0,50,NA,NA,8,NA,10,40,,,
27,mp,HC_LP_HF,feg,8,poptre,1,100,NA,15,30,11,40,10,20,10,NA,NA,NA,,,
27,mp,HC_LP_HF,Asf,8,riblac,3,100,3,3,50,1,50,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,9,8,shecan,9,100,1,9,50,7,10,3,25,NA,y,NA,NA,,,
27,sm,HC_LP_HF,5,8,loninv,11,100,1,15,30,11,25,10,25,13,NA,NA,NA,,,
27,sm,HC_LP_HF,7,8,shecan,9,100,1,11,5,10,30,9,15,14,y,NA,NA,,,
27,sm,HC_LP_HF, oc25,8,vacmem,11,40,NA,17,5,11,25,10,15,NA,y,10,50,,,
27,sm,HC_LP_HF,,8,vibedu,11,30,3,15,55,11,25,9,10,13,NA,10,30,,,
27,mp,HC_LP_HF,11,9,acegla,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,6,9,riblac,10,40,5,9,5,7,20,3,30,NA,NA,9,60,,,
27,mp,HC_LP_HF,tml,9,spibet,15,100,1,15,5,11,5,1,90,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,wjt,9,spipyr,1,100,4,15,5,3,25,1,70,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,10,9,acegla,,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,7,9,amealn,15,50,2,11,30,10,55,1,15,7,NA,11,50,,,
27,sm,HC_LP_HF,11,9,loninv,17,100,4,11,30,7,65,1,5,6,y,NA,NA,,,
27,sm,HC_LP_HF, A3,9,spibet,3,100,1,17,20,10,10,9,10,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,1,10,corsto,17,100,1,11,70,10,30,,,10,NA,NA,NA,,,
27,mp,HC_LP_HF,7,10,menfer,0,100,NA,9,10,7,25,3,25,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,A,10,vacmem,11,20,5,17,10,15,5,9,5,NA,NA,3,80,,,
27,mp,HC_LP_HF,A,10,vacmem,3,100,NA,3,50,1,25,0,25,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,13,10,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF, xx,10,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,,10,spibet,0,100,NA,9,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF, oc21,10,vacmem,15,25,8,15,15,3,30,1,65,NA,y,NA,NA,,,
27,mp,HC_LP_HF,6,11,popbal,17,100,1,9,35,7,35,3,30,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,3,11,samrac,11,50,2,1,100,NA,NA,NA,NA,NA,NA,1,50,,,
27,mp,HC_LP_HF,wjt,11,symalb,NA,NA,NA,15,20,11,20,1,10,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,9,11,vibedu,15,100,1,15,25,10,25,7,10,8,NA,NA,NA,,,
27,sm,HC_LP_HF,6,11,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,8,11,corsto,15,100,1,11,25,8,25,0,50,8,NA,NA,NA,,,
27,sm,HC_LP_HF,2,11,riblac,17,100,1,17,15,10,10,3,75,17,NA,NA,NA,,,
27,sm,HC_LP_HF,11,11,vibedu,17,60,5,15,25,3,75,,,15,y,3,40,,,
27,mp,HC_LP_HF,4,12,alninc,15,100,1,15,60,11,20,9,20,5,NA,NA,NA,,,
27,mp,HC_LP_HF,1,12,corsto,11,100,1,15,45,10,35,3,20,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,A,12,vacmem,15,50,NA,11,10,10,5,7,10,NA,y,3,50,,,
27,mp,HC_LP_HF,12,12,vibedu,15,100,1,15,30,3,70,NA,NA,6,y,NA,NA,,,
27,sm,HC_LP_HF,6,12,amealn,10,100,3,10,30,9,25,7,25,19,NA,NA,NA,,,
27,sm,HC_LP_HF,10,12,corsto,15,100,3,9,50,0,50,,,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,9,12,loninv,NA,NA,NA,17,15,15,30,10,30,12,NA,NA,NA,,,
27,sm,HC_LP_HF,12,12,shecan,7,100,3,10,10,9,5,7,10,NA,y,NA,NA,,,
27,sm,HC_LP_HF, cl,12,symalb,NA,NA,NA,7,5,3,50,1,20,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,11,13,rhoalb,15,65,6,7,10,3,50,1,40,NA,NA,11,35,,,
27,mp,HC_LP_HF,7,13,samrac,15,100,2,9,30,3,70,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,,13,spibet,9,100,1,9,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,A,13,vacmem,11,10,NA,10,5,7,10,3,50,NA,y,NA,NA,,,
27,sm,HC_LP_HF,1,13,alninc,10,100,1,11,45,10,30,9,30,7,NA,NA,NA,,,
27,sm,HC_LP_HF,9,13,corsto,15,100,9,15,75,11,20,1,5,24,y,,,,,
27,sm,HC_LP_HF,4,13,popbal,10,100,1,11,25,10,25,9,50,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,7,14,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,8,14,loninv,17,100,1,11,15,1,85,NA,NA,7,NA,NA,NA,,,
27,mp,HC_LP_HF,4,14,rhoalb,15,30,7,7,15,3,85,NA,NA,8,NA,11,15,,,
27,mp,HC_LP_HF,tml,14,rubpar,3,100,1,10,25,3,75,NA,NA,4,NA,NA,NA,,,
27,sm,HC_LP_HF,6,14,alnvir,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF, w/10,14,rubpar,7,100,NA,11,35,9,35,7,30,3,NA,NA,NA,,,
27,sm,HC_LP_HF,12,14,sorsco,17,100,1,9,70,1,30,NA,NA,3,y,NA,NA,,,
27,sm,HC_LP_HF,9,14,vibedu,17,100,2,17,100,NA,NA,NA,NA,NA,y,NA,NA,,,
27,mp,HC_LP_HF,6,15,loninv,17,100,2,17,10,11,10,3,50,11,NA,NA,NA,,,
27,mp,HC_LP_HF,6,15,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,10,15,sorsco,15,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,wjt,15,symalb,NA,NA,NA,15,20,11,30,9,10,20,NA,NA,NA,,,
27,sm,HC_LP_HF,6,15,betpap,7,75,4,NA,NA,NA,NA,NA,NA,NA,NA,3,25,,,
27,sm,HC_LP_HF,8,15,poptre,9,75,8,NA,NA,NA,NA,NA,NA,NA,NA,7,25,,,
27,sm,HC_LP_HF, cl,15,symalb,NA,NA,NA,3,100,,,,,NA,NA,NA,NA,,missing,
27,sm,HC_LP_HF, clw,15,symalb,NA,NA,NA,9,60,7,20,3,10,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,6,16,alnvir,9,50,2,7,80,1,20,NA,NA,10,NA,3,50,,,
27,mp,HC_LP_HF,2,16,amealn,10,100,1,9,100,NA,NA,NA,NA,8,NA,NA,NA,,,
27,mp,HC_LP_HF,6,16,shecan,3,100,1,10,10,9,15,7,10,NA,y,NA,NA,,,
27,mp,HC_LP_HF,wjt,16,symalb,NA,NA,NA,9,5,3,20,1,75,NA,NA,NA,NA,,,
27,sm,HC_LP_HF, b,16,corsto,15,100,1,15,100,,,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,6,16,shecan,3,100,4,1,20,0,80,,NA,NA,y,NA,NA,,,
27,sm,HC_LP_HF, b41,16,spipyr,17,100,1,9,30,3,60,1,10,7,NA,NA,NA,,,
27,mp,HC_LP_HF,13,17,loninv,17,100,1,10,15,7,15,3,70,6,y,NA,NA,,,
27,mp,HC_LP_HF,Aski,17,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,,17,spibet,3,100,NA,9,100,NA,NA,NA,NA,2,NA,NA,NA,,,
27,mp,HC_LP_HF,11,17,vibedu,15,100,1,15,20,11,20,9,40,10,NA,NA,NA,,,
27,sm,HC_LP_HF,2,17,alnvir,3,100,NA,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF, C,17,poptre,15,40,10,10,15,9,30,7,30,7,NA,11,10,,,
27,sm,HC_LP_HF,2,17,riblac,17,100,1,17,40,10,25,9,5,17,NA,NA,NA,,,
27,sm,HC_LP_HF, A22,17,spibet,15,100,1,17,5,11,5,9,10,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,13,18,loninv,15,100,1,11,10,10,45,9,10,9,NA,NA,NA,,,
27,mp,HC_LP_HF,Aski,18,poptre,3,100,6,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,12,18,sorsco,7,100,1,15,50,9,50,NA,NA,2,NA,NA,NA,,,
27,mp,HC_LP_HF,,18,spipyr,0,100,NA,11,5,1,30,0,65,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,6,18,betpap,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF, A,18,popbal,7,25,4,3,100,NA,NA,NA,NA,4,NA,3,75,,,
27,sm,HC_LP_HF,8,18,poptre,10,10,10,0,100,NA,NA,NA,NA,NA,NA,7,70,,,
27,sm,HC_LP_HF, w/10,18,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,2,19,amealn,10,100,1,10,100,,,NA,NA,8,NA,NA,NA,,,
27,mp,HC_LP_HF,8,19,loninv,17,100,NA,1,100,NA,NA,NA,NA,4,y,NA,NA,,,
27,mp,HC_LP_HF,11,19,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,Dead,
27,mp,HC_LP_HF,,19,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,4,19,alninc,7,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,11,19,loninv,17,100,1,17,25,10,25,7,40,12,NA,NA,NA,,,
27,sm,HC_LP_HF, A19,19,spibet,17,100,1,9,20,3,60,1,20,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,3,19,symalb,NA,NA,NA,15,5,11,20,10,5,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,4,20,alninc,15,60,3,15,25,10,25,7,25,8,NA,3,30,,,
27,mp,HC_LP_HF,4,20,alninc,11,100,1,11,15,10,25,9,10,13,NA,NA,NA,,,
27,mp,HC_LP_HF,bski,20,poptre,9,20,10,NA,NA,NA,NA,NA,NA,NA,NA,3,80,,,
27,mp,HC_LP_HF,7,20,samrac,3,100,2,10,15,3,85,NA,NA,8,NA,NA,NA,,,
27,sm,HC_LP_HF,14,20,acegla,3,100,8,1,100,NA,NA,NA,NA,6,NA,NA,NA,,,
27,sm,HC_LP_HF,5,20,loninv,NA,NA,NA,17,40,15,20,9,10,10,NA,NA,NA,,,
27,sm,HC_LP_HF,2,20,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,11,21,popbal,17,50,7,15,100,,,NA,NA,1,NA,15,50,,,
27,mp,HC_LP_HF,4,21,rhoalb,11,100,4,10,5,9,5,7,25,13,NA,,,,,
27,mp,HC_LP_HF,,21,spipyr,15,100,1,15,5,11,50,9,15,33,NA,NA,NA,,,
27,mp,HC_LP_HF,w/6,21,symalb,NA,NA,NA,15,20,11,40,10,5,24,NA,NA,NA,,,
27,sm,HC_LP_HF,4,21,alninc,7,100,1,7,25,3,75,NA,NA,4,NA,NA,NA,,,
27,sm,HC_LP_HF,4,21,popbal,11,100,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,,,
27,sm,HC_LP_HF,2,21,riblac,17,100,2,15,15,11,10,9,15,14,NA,NA,NA,,,
27,sm,HC_LP_HF,11,21,riblac,1,100,3,15,5,11,10,7,15,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,1,22,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,2,22,amealn,10,100,3,10,70,9,30,,,10,NA,NA,NA,,,
27,mp,HC_LP_HF,5,22,corsto,17,100,4,15,30,11,70,,,6,NA,,,,,
27,mp,HC_LP_HF,11,22,shecan,9,15,6,15,5,11,25,7,5,NA,y,NA,NA,,,
27,sm,HC_LP_HF,13,22,acegla,9,100,1,7,15,3,50,1,35,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,NA,22,acegla,9,30,3,3,80,1,20,,,13,,,,,no twistties ,
27,sm,HC_LP_HF,1,22,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_LP_HF, #2,22,poptre,7,10,10,9,30,3,70,NA,NA,7,NA,NA,NA,,,
27,sm,HC_LP_HF, B4,22,spipyr,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,6,23,alnvir,7,100,NA,7,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,10,23,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_LP_HF,1,23,rhoalb,11,40,8,10,5,3,60,1,35,33,NA,10,60,,,
27,mp,HC_LP_HF,wjt,23,vacmem,3,100,NA,9,5,7,5,3,90,NA,NA,NA,NA,,,
27,sm,HC_LP_HF,5,23,alninc,15,100,1,15,30,7,30,3,40,6,NA,NA,NA,,,
27,sm,HC_LP_HF, B,23,betpap,9,100,NA,9,30,7,70,NA,NA,7,NA,NA,NA,,,
27,sm,HC_LP_HF, D,23,poptre,11,100,1,9,30,7,70,NA,NA,6,NA,NA,NA,,,
